"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"230071_at",-2.74572729634339,5.53712029616529,-10.1291541416677,8.37746671387074e-18,5.66878703689211e-16,29.9042598007452
"225467_s_at",1.90939174679125,7.02509909676859,10.1244276563604,8.59862492449608e-18,5.81124620206209e-16,29.8784938582301
"213935_at",-1.97869255370254,5.60367578420661,-10.1221614769761,8.70672138758446e-18,5.87703693661951e-16,29.8661403136507
"239348_at",2.49270357101693,5.90716385083471,10.1142153553194,9.09658770439579e-18,6.1326255578032e-16,29.8228254272655
"204271_s_at",-3.22527094731172,6.35898375292562,-10.1111947995842,9.24931997141746e-18,6.22791341671489e-16,29.8063607869762
"205726_at",-2.76584143096218,5.43845613152066,-10.1079879576335,9.41427595914807e-18,6.33118743009127e-16,29.7888811073311
"227223_at",1.8775446659247,10.1030449032231,10.1063546738409,9.49941624470296e-18,6.38059684495251e-16,29.7799786445336
"242959_at",-1.38332299701305,2.80245360603306,-10.0977256446099,9.9621641641874e-18,6.68320645002388e-16,29.7329465127573
"234996_at",-1.99990176138241,3.93247421491736,-10.0970802525511,9.99766624295474e-18,6.69880394403861e-16,29.7294289488839
"212262_at",-2.17149054290447,5.04503954780165,-10.0968362113282,1.00111234990729e-17,6.69961049341264e-16,29.7280988614669
"216379_x_at",4.24634196469281,12.1969205039917,10.0960785456182,1.00530191380204e-17,6.71942324414749e-16,29.7239694033403
"34726_at",2.4271542343546,6.42051217304959,10.0946327991624,1.01334491988741e-17,6.76491251463299e-16,29.7160898039447
"235183_at",-1.87936967198421,3.4939730351157,-10.0900522757065,1.03925424997703e-17,6.9294178192066e-16,29.6911256015308
"243003_at",2.21296567255426,7.02078092122314,10.081522034543,1.08928121732993e-17,7.25413526888111e-16,29.6446373452854
"1556771_a_at",-1.00975460740159,2.55730843628099,-10.074759041749,1.13064768390328e-17,7.51790461882114e-16,29.6077823326648
"201697_s_at",1.89556603722337,7.68759762679339,10.0745539925153,1.13192609874439e-17,7.51790461882114e-16,29.6066649430481
"206723_s_at",2.36470188717078,6.04313925363636,10.0743797012061,1.13301388311086e-17,7.51790461882114e-16,29.6057151661457
"203683_s_at",-2.47600777820481,5.32678694684297,-10.071422661486,1.15162926398832e-17,7.63216121315893e-16,29.5896013653776
"33323_r_at",4.05492137298694,10.5692779201322,10.0694732259624,1.16406826798791e-17,7.70525817823718e-16,29.5789784972303
"218970_s_at",-2.1885136061211,5.39132950638843,-10.069191644019,1.16587605047148e-17,7.70789275205901e-16,29.5774441130626
"205290_s_at",-3.14882454924667,3.62035955007438,-10.0668127413799,1.18126117693356e-17,7.80017570638193e-16,29.5644812282469
"238583_at",-1.13729370263465,2.50667996102479,-10.061459238791,1.2166297107451e-17,8.02403250120489e-16,29.5353102879512
"221610_s_at",2.64424720592982,7.13679568678512,10.0595442046798,1.22953682676706e-17,8.09938867511913e-16,29.5248756582107
"222593_s_at",1.64534575792699,6.68462967118182,10.0574389207043,1.24388408003037e-17,8.17501782330586e-16,29.5134045701839
"219770_at",-1.8026562994186,5.56267800642149,-10.0574208137526,1.24400819917521e-17,8.17501782330586e-16,29.5133059113959
"218414_s_at",2.11119477768266,6.01838275736364,10.0549520941763,1.26104706334824e-17,8.27704059886737e-16,29.4998548023001
"209064_x_at",2.11583673616115,8.17381384397521,10.0537767486075,1.2692408941941e-17,8.32083284053505e-16,29.4934508824178
"228333_at",-2.80678782224272,5.97316638060331,-10.0527314362486,1.27657287435533e-17,8.35887687489556e-16,29.4877555021655
"1556325_at",-1.0290567070826,2.5413581522562,-10.0498625334867,1.29691389749237e-17,8.48190996954492e-16,29.472124530566
"203088_at",-2.89887528714653,4.88475893699174,-10.0349811528536,1.40773670737503e-17,9.19569945946595e-16,29.3910501462901
"1556667_at",-1.57604725559051,2.67362977693388,-10.0326596491687,1.42585818811293e-17,9.30295900179886e-16,29.3784033435132
"239118_at",-1.07331600570192,2.54731268090909,-10.0304441078351,1.44336976209523e-17,9.40598828874338e-16,29.3663340043735
"216218_s_at",-1.17832746211881,2.78463071536364,-10.028332734298,1.46025784123511e-17,9.50471398446782e-16,29.354832323611
"221810_at",2.11856694932633,5.7539581748843,10.0245088936492,1.49134722951151e-17,9.69553029411912e-16,29.3340024884077
"205404_at",-3.23097124387731,3.9441902088843,-10.021050546019,1.52003391687646e-17,9.87029149705704e-16,29.3151641696126
"207828_s_at",3.02638228572056,6.13680589781818,10.0156016003093,1.5663547175787e-17,1.01590087999544e-15,29.2854837159913
"205480_s_at",-2.97766102126083,8.89313570290083,-10.0110739211784,1.60591445643779e-17,1.04032432352768e-15,29.2608223974499
"205428_s_at",-3.80351978775517,4.78191928016529,-10.0105867102802,1.61023039101083e-17,1.04188575891736e-15,29.2581687155826
"65517_at",3.54879097542588,6.50847373715702,10.0070207982482,1.64217351392922e-17,1.06129830820426e-15,29.2387466526341
"209283_at",-4.68725263447237,6.98511705691736,-10.0065704755621,1.64625221279207e-17,1.06267815506973e-15,29.2362939693102
"205498_at",-4.81513107833378,5.84554764028926,-10.0062879765057,1.64881604849256e-17,1.06307803598267e-15,29.2347553422743
"209771_x_at",4.16974493931668,12.1345164752231,10.0057061218618,1.65410927407329e-17,1.06523468268501e-15,29.2315862904952
"211921_x_at",0.990657457788359,13.621733728595,10.004818597991,1.66221592576592e-17,1.06919594989708e-15,29.2267524504622
"235155_at",-1.34886572263803,2.7638494667438,-10.0045943731778,1.66427026817746e-17,1.06925942317982e-15,29.2255312303876
"213556_at",-0.881482254148219,3.16205053977686,-10.0016778046362,1.69122393915272e-17,1.08530127785417e-15,29.2096466084894
"230963_at",-1.2572421333162,2.7564101341405,-10.0005750911679,1.70152793636879e-17,1.09063352779559e-15,29.2036409555197
"227623_at",-3.40656918701139,5.02162102461983,-9.99600025367747,1.74495011111266e-17,1.11715629186282e-15,29.1787258287573
"237515_at",-2.08059633727041,3.26092669166942,-9.9878659838515,1.82490777812283e-17,1.16698050022065e-15,29.1344279223437
"213381_at",-1.11786705410922,4.0951364678843,-9.98378460660869,1.8663947617666e-17,1.19211604672417e-15,29.1122025377259
"214092_x_at",1.2899589090073,7.70144293881818,9.98141470356657,1.8909155760094e-17,1.20636883451942e-15,29.0992974372635
"241584_at",-2.46539467449722,3.13981119604132,-9.97801710773507,1.92663196963047e-17,1.22772264498306e-15,29.080796574152
"213652_at",-2.21203789901589,4.55459376796694,-9.97124200993393,1.99987720854258e-17,1.27291369472719e-15,29.0439058519382
"219935_at",-3.74658119908378,5.905428615,-9.96633370045837,2.05467165460255e-17,1.30594410201257e-15,29.017181208144
"236291_at",-1.83807981355266,4.4420189291157,-9.96616790641002,2.05654846242857e-17,1.30594410201257e-15,29.0162785163501
"232327_at",-1.60633879626815,2.72718594378512,-9.96320817938463,2.09034246814146e-17,1.32586397268717e-15,29.0001640329249
"204290_s_at",-2.6941797913581,5.23641811247107,-9.95710118525618,2.16183454513542e-17,1.36962113273788e-15,28.9669152878027
"227492_at",2.82043524060686,7.92313757593388,9.94474929952497,2.31398295200172e-17,1.46431733681359e-15,28.8996724321009
"225630_at",-1.60305572739767,3.73859602528099,-9.94174996783334,2.35251382272449e-17,1.48697911280302e-15,28.883345367378
"1555216_a_at",-2.63822926873421,3.53047304992562,-9.94067311731608,2.366503316476e-17,1.49409432827165e-15,28.8774835644376
"229493_at",-2.25463779454982,3.6927855854876,-9.93938627566478,2.38332982119754e-17,1.5029822142327e-15,28.870478754512
"221984_s_at",1.62855651892697,9.1902490808843,9.9367462691949,2.41822494872768e-17,1.52323098008854e-15,28.8561083608082
"218180_s_at",2.68174032530766,7.50326928217355,9.93474299212471,2.44504394405485e-17,1.53835187159032e-15,28.8452041127765
"236603_at",-1.19381958809051,2.54943174660331,-9.92680463033343,2.55427164777258e-17,1.60522761312605e-15,28.8019959027696
"227399_at",-3.2938860753943,5.53773951309917,-9.92559849862299,2.57128849608627e-17,1.61406657317471e-15,28.7954312422114
"205554_s_at",-2.48608679124384,3.32712055901653,-9.91372416129101,2.74498203248183e-17,1.72112262185716e-15,28.7308061508669
"213004_at",-2.7356962028417,6.20716343089256,-9.90789188822534,2.83453663405841e-17,1.77523814968091e-15,28.6990670582366
"220170_at",-0.844202182581472,2.45655795386777,-9.90114047828703,2.94185381826639e-17,1.84034161915006e-15,28.6623281775196
"201761_at",2.10529021268773,9.48576412258678,9.89779631937759,2.99650394036021e-17,1.87238689073365e-15,28.6441312532088
"231031_at",-1.77037729237503,3.15660970159504,-9.89426799210604,3.05526304337316e-17,1.90502218641138e-15,28.6249328102402
"216490_x_at",-0.88833741106225,2.59132189961157,-9.89424195615267,3.05570088245593e-17,1.90502218641138e-15,28.6247911449668
"239146_at",-1.27616746721213,2.77847968604132,-9.89378266256893,3.06343499854751e-17,1.90607555999559e-15,28.6222920698569
"203323_at",-4.60992374763244,6.15944913852066,-9.8937276363926,3.06436290303818e-17,1.90607555999559e-15,28.6219926661188
"242059_at",2.1803316182313,6.23067303597521,9.8913366194343,3.10495472969004e-17,1.9291295437023e-15,28.6089830179805
"209186_at",2.17119843055708,7.4654887974876,9.89033558987821,3.1221080406531e-17,1.93706061683012e-15,28.6035364507673
"206726_at",-2.32097824132302,3.76862031105785,-9.89017866587301,3.12480560410456e-17,1.93706061683012e-15,28.602682637335
"226595_at",-1.18846579637617,4.79762516805785,-9.88556909307323,3.20509204282194e-17,1.98457992572242e-15,28.5776028120683
"223840_s_at",-1.61527226829698,2.56461345366116,-9.88319772910745,3.24719387638274e-17,2.00837471935776e-15,28.5647010896462
"1558170_at",-2.8104565988445,3.47338951124793,-9.8807724610958,3.29082394939708e-17,2.03305988060209e-15,28.5515063957568
"209540_at",-4.07251591209171,5.7098763397438,-9.87425123022665,3.4110642899928e-17,2.10496546337874e-15,28.5160290913742
"227692_at",-3.75958452864092,5.73564908098347,-9.87308702879712,3.43298707438714e-17,2.11610561772398e-15,28.509695745963
"1560826_at",-1.10418582112843,2.47203238116529,-9.87076528623982,3.47712813546626e-17,2.14090068475921e-15,28.4970654994787
"1560049_at",-2.35329994449326,3.94215492897521,-9.87046898371136,3.48280207357744e-17,2.1419820401895e-15,28.4954536382676
"225162_at",-3.31768481812564,6.47082349290909,-9.86923772497651,3.50647880540549e-17,2.1541205470286e-15,28.488755742101
"238672_at",1.7956915811555,6.7582738266281,9.86760280204529,3.53816643308692e-17,2.16954072996452e-15,28.4798620854601
"216913_s_at",1.17105784667134,5.8070301728843,9.86753350006266,3.5395159234172e-17,2.16954072996452e-15,28.47948509952
"219719_at",-1.88799333648985,3.16317484513223,-9.86632035869511,3.56322235929247e-17,2.18162578381093e-15,28.4728859463348
"202597_at",3.36569496332915,7.08493780769421,9.86416803357837,3.605672521236e-17,2.20514703689685e-15,28.4611780845888
"209297_at",-2.87905923668163,6.76475497307438,-9.86240647983268,3.64079099176699e-17,2.22413684329452e-15,28.4515960584146
"215695_s_at",-4.90112608501763,7.49852950275207,-9.85807044288663,3.72869630710275e-17,2.27529543070137e-15,28.4280107519639
"238651_at",1.8223737999219,6.71654654056198,9.85755403021049,3.73930586649557e-17,2.27922573300608e-15,28.4252018592772
"205756_s_at",-2.19859467190333,4.57369976286777,-9.85680183686883,3.75481342302775e-17,2.28612944213855e-15,28.4211105242848
"225442_at",-4.31048110397518,5.76723301393388,-9.85146279130472,3.86674654101632e-17,2.35166148086838e-15,28.3920712207053
"218779_x_at",2.40183063359613,6.00638397549587,9.84894888145941,3.92059825552401e-17,2.38173328646384e-15,28.3783984833553
"244523_at",-1.49372882223872,2.86133755226446,-9.84874933478605,3.92490478482655e-17,2.38173328646384e-15,28.3773131967513
"223253_at",-3.14426035298084,3.92660925380165,-9.84780081692831,3.94543995211926e-17,2.39154023705233e-15,28.3721544644089
"238642_at",2.72153318543095,8.18417694247107,9.84201228603068,4.07310566597312e-17,2.46619105522791e-15,28.3406732609913
"213411_at",-0.950821835105237,2.49977790218182,-9.83964086193285,4.12659068075026e-17,2.49581134369492e-15,28.3277766809487
"1563130_a_at",1.68893392153899,5.75782786709917,9.83469366684701,4.24043740833723e-17,2.5618333182413e-15,28.300873200661
"224341_x_at",-2.02471445314993,3.44916620522314,-9.83441596693655,4.24692009577479e-17,2.56291783925482e-15,28.2993630725804
"204829_s_at",-2.98660409440955,4.57691712280992,-9.82595758915274,4.4491863536261e-17,2.67978837472385e-15,28.2533685634819
"217888_s_at",1.77173549887439,7.42602357303306,9.82590862858457,4.45038471741977e-17,2.67978837472385e-15,28.2531023398137
"210330_at",-1.10794410435351,2.74026357790909,-9.82145345966321,4.56078955568094e-17,2.74324718324373e-15,28.2288778609311
"205421_at",-1.69219663341462,2.61747315509091,-9.81974107379712,4.60394847478722e-17,2.766163547901e-15,28.219567248452
"205082_s_at",-1.38259305989199,2.60627546171074,-9.81685342501726,4.67765419019878e-17,2.80736270965004e-15,28.2038668465494
"1559893_at",-1.80226211736035,3.27477125,-9.81625785780687,4.69300164650531e-17,2.81251394137123e-15,28.2006287527255
"235885_at",-3.13377107428173,3.92680931283471,-9.81612139333572,4.69652533785448e-17,2.81251394137123e-15,28.199886799351
"235759_at",-1.72023820637278,3.05632153108264,-9.8122710016139,4.79704356243111e-17,2.86956626669498e-15,28.1789527601047
"210202_s_at",-2.24366163326589,5.22540427470248,-9.80883761580473,4.88848543181154e-17,2.92107039327099e-15,28.1602866241774
"221523_s_at",-2.88919514534734,4.31782154980992,-9.80833204166783,4.90209665719046e-17,2.92600583768437e-15,28.1575380477123
"214660_at",-2.31637806011091,3.85363188228926,-9.80724012509412,4.9316228124299e-17,2.94041959945043e-15,28.151601843404
"232396_at",1.74834497814646,5.63973143616529,9.80453324805633,5.00558644354173e-17,2.98126839652118e-15,28.1368861966861
"235335_at",-1.31273323504415,2.7740231402562,-9.80422309207614,5.01413165377921e-17,2.98310824994971e-15,28.1352000933868
"229568_at",-1.93142388600173,2.85352464847934,-9.80239988733791,5.06465860502008e-17,3.00401808384338e-15,28.1252887017198
"222291_at",-2.26772183490446,3.51208846167769,-9.80237800369235,5.06526814911551e-17,3.00401808384338e-15,28.1251697379559
"205620_at",-1.25211644352547,2.60428843857851,-9.80236032152331,5.06576071934813e-17,3.00401808384338e-15,28.1250736142572
"231452_at",-0.747097262684401,2.49671785213223,-9.80135566905701,5.09382589658357e-17,3.01738820038686e-15,28.1196121578074
"225798_at",-2.17351972192936,5.42096209933884,-9.79703320278468,5.21635625290636e-17,3.08509580518571e-15,28.0961151723463
"204894_s_at",-4.40585254656003,6.85826428034711,-9.79692669923616,5.21941219898816e-17,3.08509580518571e-15,28.0955362310288
"202005_at",2.73172724518999,7.9625585364876,9.79256507956138,5.34610909532991e-17,3.15657143398664e-15,28.0718275130425
"205911_at",-1.05837275325737,2.57689992201653,-9.78935899158014,5.44119357590824e-17,3.20924766734394e-15,28.0544006825531
"242985_x_at",-1.16161227022854,2.64614597157025,-9.7875944118775,5.49424492749714e-17,3.2370457048589e-15,28.0448094848365
"201184_s_at",0.996613848820621,9.25733421812397,9.7868468451654,5.51687563172452e-17,3.24688024934917e-15,28.0407462142684
"224064_s_at",-1.99222917093047,3.9993965521157,-9.7862420696128,5.53525176492551e-17,3.25419236825056e-15,28.0374590841064
"222809_x_at",1.59041668212326,5.41097088584297,9.78128675560236,5.68813903884402e-17,3.34048337216753e-15,28.0105263139224
"218852_at",-1.94461599502157,6.59343676679339,-9.7787897278703,5.76677038297192e-17,3.38302758249989e-15,27.9969551853598
"222151_s_at",-1.65250745640501,3.48907364973554,-9.77720011753831,5.81739147727687e-17,3.40906622743958e-15,27.9883159801963
"224605_at",-1.62318708100064,7.82946319302479,-9.77649850617966,5.83987513834087e-17,3.41857787140029e-15,27.9845029135743
"203549_s_at",-5.89843543773821,7.28450029344628,-9.76917346581801,6.07985522895732e-17,3.5552522421737e-15,27.9446950315972
"60815_at",2.24672186931784,6.04855588912397,9.76232976899145,6.31295234962896e-17,3.68761399269192e-15,27.9075058547069
"211340_s_at",-2.68744147209964,7.89640813377686,-9.75954690051689,6.41026932493307e-17,3.74046398442599e-15,27.89238432385
"1558668_s_at",-0.641292832894247,2.41518467315702,-9.75801238080237,6.46457057895764e-17,3.76812789343826e-15,27.8840462580326
"212845_at",-2.82475174695935,7.06061833484298,-9.75336016194205,6.6320184411545e-17,3.8616145715668e-15,27.8587685161687
"209326_at",2.30840693878049,8.21025688016529,9.74701019141751,6.867582997174e-17,3.9945223443669e-15,27.8242681606277
"45297_at",-2.81768670341636,5.93287259572727,-9.74289360424511,7.02473954552437e-17,4.08159016632885e-15,27.8019034106532
"213505_s_at",1.28771170129859,8.3783360388595,9.73888469119657,7.18123485926387e-17,4.16808934108548e-15,27.7801246200854
"218792_s_at",3.30353754054409,7.46360858878512,9.73584601334881,7.30216961884427e-17,4.23378710403298e-15,27.7636173709012
"235318_at",-2.45309406291238,3.9298630461157,-9.73532503159652,7.32310710160463e-17,4.2414288218245e-15,27.7607872570134
"1552501_a_at",-0.946928205415767,2.45590562363636,-9.73274794631289,7.42756099024156e-17,4.29682375743053e-15,27.7467880753456
"229948_at",-1.96424977199042,4.24861633823967,-9.73257881866645,7.43446780892416e-17,4.29682375743053e-15,27.7458693583071
"1559949_at",3.69736429013967,7.15095750397521,9.72993353558068,7.54333368978995e-17,4.35514012132276e-15,27.7315001629758
